category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P-ПГ-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16222/,/static/main/img/ind_SKB/04af1785-9860-11eb-aeab-9457a5547ba0_b4f1f8ee-7e85-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P-ПГ (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/11691/,/static/main/img/ind_SKB/202c2d36-2732-11e6-2b9c-f0795970fef5_2851a2c0-87e2-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Нет,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P-ПГ (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14154/,/static/main/img/ind_SKB/1a62a5ec-ce49-11e6-be88-f0795970fef5_065c90ac-7e86-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Нет,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15881/,/static/main/img/ind_SKB/a757a53d-3848-11eb-aea6-9457a5547ba0_79026299-87e2-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 65,PNP,10-30 [DC],NO,Нет,2.0,Нет,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15099/,/static/main/img/ind_SKB/ed3a7090-950e-11e6-ff87-f0795970fef5_fed09e84-7cd0-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 65,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-P (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14418/,/static/main/img/ind_SKB/4f5429cc-ca4b-11e5-d38e-f0795970fef5_d89a4a0b-7cd0-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 65,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-ПГ-BT (12Х18Н10Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13342/,/static/main/img/ind_SKB/3db4e03a-9333-11e9-b976-f0795970fef5_04fd3461-898c-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Есть,-15...+105
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-ПГ-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15845/,/static/main/img/ind_SKB/88cfb0b3-2ef6-11eb-aea6-9457a5547ba0_ca658d07-7e88-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP-ПГ (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13655/,/static/main/img/ind_SKB/2d56d498-10da-11ea-b979-f0795970fef5_2fe2d86a-87e3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И01-NO-PNP-ПГ (Л63, Lкаб=5м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12136/,/static/main/img/ind_SKB/3fe5c1da-dd0d-11e8-4c82-f0795970fef5_2c8332ce-7e89-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12113/,/static/main/img/ind_SKB/4f014852-20df-11e6-4b9f-f0795970fef5_47c4067e-7903-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И01-NO-PNP (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13652/,/static/main/img/ind_SKB/a1cf1920-0ff9-11ea-b979-f0795970fef5_69a0403e-7e89-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14416/,/static/main/img/ind_SKB/4f520796-ca4b-11e5-d38e-f0795970fef5_2af0f441-7903-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-NPN-HT (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16296/,/static/main/img/ind_SKB/9507016c-ad66-11eb-aeab-9457a5547ba0_71848aa9-7e8a-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-NPN-P (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12411/,/static/main/img/ind_SKB/0b524a9e-413a-11e7-7399-f0795970fef5_75669c87-7cd1-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-NPN-ПГ (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13092/,/static/main/img/ind_SKB/114732bb-3a75-11e9-b976-f0795970fef5_ec5312bb-7e8a-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 68,NPN,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-NPN (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12002/,/static/main/img/ind_SKB/714957fe-21a9-11e6-428e-f0795970fef5_6ead79db-7906-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-NPN (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14409/,/static/main/img/ind_SKB/4f41a9dc-ca4b-11e5-d38e-f0795970fef5_62160bfb-7906-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,NPN,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-HT (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12589/,/static/main/img/ind_SKB/b069fdb4-26a5-11e8-8a89-f0795970fef5_f4729e65-7e8c-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12872/,/static/main/img/ind_SKB/4ad32710-cc4e-11e8-a393-f0795970fef5_48d217d2-7e8e-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-K (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12929/,/static/main/img/ind_SKB/eb62bffe-ce12-11e8-ab94-f0795970fef5_5755c67b-7907-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅12,Латунь,IP 65,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-P-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15670/,/static/main/img/ind_SKB/78602820-03a5-11eb-aea4-9457a5547ba0_e0665e6b-7e9b-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 65,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-P-ПГ-HT (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15923/,/static/main/img/ind_SKB/045188fd-44d5-11eb-aea6-9457a5547ba0_527e96bd-87e3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68/ IP 65,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-P (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12106/,/static/main/img/ind_SKB/155577fa-1e45-11e6-4b9f-f0795970fef5_309362cf-7cd1-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 65,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-P (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14412/,/static/main/img/ind_SKB/4f471a20-ca4b-11e5-d38e-f0795970fef5_277a083e-7cd1-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 65,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP-ПГ (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16252/,/static/main/img/ind_SKB/c8fadbf8-9de1-11eb-aeab-9457a5547ba0_651a7463-7e9c-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 68,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/11782/,/static/main/img/ind_SKB/b673d53a-2969-11e6-2b9c-f0795970fef5_3ab34daa-7906-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И01-NO/NC-PNP (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13366/,/static/main/img/ind_SKB/14761d94-9801-11e9-b976-f0795970fef5_9690e272-7e9c-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И01-NO/NC-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14411/,/static/main/img/ind_SKB/4f44ed5e-ca4b-11e5-d38e-f0795970fef5_284039ae-7906-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И02-NC-PNP-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/17233/,/static/main/img/ind_SKB/c626a535-5108-11ec-aeb0-9457a5547ba0_ca8424d3-7e9c-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И02-NC-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14419/,/static/main/img/ind_SKB/4f58895e-ca4b-11e5-d38e-f0795970fef5_ada2a4c9-7cd2-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И02-NC-PNP (Текаформ),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15786/,/static/main/img/ind_SKB/8afa6ebc-24c3-11eb-aea4-9457a5547ba0_e85f6241-a4e2-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И02-NO-NPN-ПГ (Ф4),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12965/,/static/main/img/ind_SKB/5c2a2504-fa16-11e8-ae90-f0795970fef5_9a7e930f-a4e2-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Псевдовстраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Пластик,IP 68,NPN,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
